Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00449X;Formosa;;;;;recurridos;0,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00449X;Formosa;;;;;comando;0,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00449X;Formosa;;;;;blancos;4,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00449X;Formosa;;;;;impugnados;0,
PRINCIPIOS Y CONVICCIÓN;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00449X;Formosa;212;144;1;ESPERANZA;positivo;6,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00449X;Formosa;501;145;1;CELESTE,BLANCA Y AZUL;positivo;102
JUNTOS POR FORMOSA LIBRE;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00449X;Formosa;502;146;1;JUNTOS POR EL CAMBIO;positivo;78,
FRENTE ESTAMOS CON VOS;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00449X;Formosa;503;147;1;SIEMPRE CON VOS;positivo;52,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00450X;Formosa;;;;;nulos;3,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00450X;Formosa;;;;;recurridos;0,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00450X;Formosa;;;;;comando;0,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00450X;Formosa;;;;;blancos;3,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00450X;Formosa;;;;;impugnados;0,
PRINCIPIOS Y CONVICCIÓN;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00450X;Formosa;212;144;1;ESPERANZA;positivo;5,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00450X;Formosa;501;145;1;CELESTE,BLANCA Y AZUL;positivo;102
JUNTOS POR FORMOSA LIBRE;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00450X;Formosa;502;146;1;JUNTOS POR EL CAMBIO;positivo;70,
FRENTE ESTAMOS CON VOS;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:50;3;00006;9;1;00450X;Formosa;503;147;1;SIEMPRE CON VOS;positivo;50,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 23:06;3;00006;9;1;00451X;Formosa;;;;;nulos;2,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 23:06;3;00006;9;1;00451X;Formosa;;;;;recurridos;0,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 23:06;3;00006;9;1;00451X;Formosa;;;;;comando;0,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 23:06;3;00006;9;1;00451X;Formosa;;;;;blancos;3,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 23:06;3;00006;9;1;00451X;Formosa;;;;;impugnados;0,
PRINCIPIOS Y CONVICCIÓN;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 23:06;3;00006;9;1;00451X;Formosa;212;144;1;ESPERANZA;positivo;4,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 23:06;3;00006;9;1;00451X;Formosa;501;145;1;CELESTE,BLANCA Y AZUL;positivo;91
JUNTOS POR FORMOSA LIBRE;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 23:06;3;00006;9;1;00451X;Formosa;502;146;1;JUNTOS POR EL CAMBIO;positivo;73,
FRENTE ESTAMOS CON VOS;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 23:06;3;00006;9;1;00451X;Formosa;503;147;1;SIEMPRE CON VOS;positivo;72,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:48;3;00006;9;1;00452X;Formosa;;;;;nulos;4,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:48;3;00006;9;1;00452X;Formosa;;;;;recurridos;0,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:48;3;00006;9;1;00452X;Formosa;;;;;comando;0,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:48;3;00006;9;1;00452X;Formosa;;;;;blancos;0,
;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:48;3;00006;9;1;00452X;Formosa;;;;;impugnados;0,
PRINCIPIOS Y CONVICCIÓN;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:48;3;00006;9;1;00452X;Formosa;212;144;1;ESPERANZA;positivo;6,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:48;3;00006;9;1;00452X;Formosa;501;145;1;CELESTE,BLANCA Y AZUL;positivo;87
JUNTOS POR FORMOSA LIBRE;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:48;3;00006;9;1;00452X;Formosa;502;146;1;JUNTOS POR EL CAMBIO;positivo;79,
FRENTE ESTAMOS CON VOS;DIPUTADOS NACIONALES;00062;Formosa;EPES N° 91;12-09-2021 22:48;3;00006;9;1;00452X;Formosa;503;147;1;SIEMPRE CON VOS;positivo;45,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:15;3;00007;9;1;00453X;Formosa;;;;;nulos;8,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:15;3;00007;9;1;00453X;Formosa;;;;;recurridos;0,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:15;3;00007;9;1;00453X;Formosa;;;;;comando;0,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:15;3;00007;9;1;00453X;Formosa;;;;;blancos;4,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:15;3;00007;9;1;00453X;Formosa;;;;;impugnados;2,
PRINCIPIOS Y CONVICCIÓN;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:15;3;00007;9;1;00453X;Formosa;212;144;1;ESPERANZA;positivo;5,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:15;3;00007;9;1;00453X;Formosa;501;145;1;CELESTE,BLANCA Y AZUL;positivo;85
JUNTOS POR FORMOSA LIBRE;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:15;3;00007;9;1;00453X;Formosa;502;146;1;JUNTOS POR EL CAMBIO;positivo;78,
FRENTE ESTAMOS CON VOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:15;3;00007;9;1;00453X;Formosa;503;147;1;SIEMPRE CON VOS;positivo;70,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:13;3;00007;9;1;00454X;Formosa;;;;;nulos;7,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:13;3;00007;9;1;00454X;Formosa;;;;;recurridos;0,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:13;3;00007;9;1;00454X;Formosa;;;;;comando;0,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:13;3;00007;9;1;00454X;Formosa;;;;;blancos;1,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:13;3;00007;9;1;00454X;Formosa;;;;;impugnados;0,
PRINCIPIOS Y CONVICCIÓN;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:13;3;00007;9;1;00454X;Formosa;212;144;1;ESPERANZA;positivo;4,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:13;3;00007;9;1;00454X;Formosa;501;145;1;CELESTE,BLANCA Y AZUL;positivo;96
JUNTOS POR FORMOSA LIBRE;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:13;3;00007;9;1;00454X;Formosa;502;146;1;JUNTOS POR EL CAMBIO;positivo;80,
FRENTE ESTAMOS CON VOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:13;3;00007;9;1;00454X;Formosa;503;147;1;SIEMPRE CON VOS;positivo;68,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:45;3;00007;9;1;00455X;Formosa;;;;;nulos;3,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:45;3;00007;9;1;00455X;Formosa;;;;;recurridos;3,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:45;3;00007;9;1;00455X;Formosa;;;;;comando;0,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:45;3;00007;9;1;00455X;Formosa;;;;;blancos;1,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:45;3;00007;9;1;00455X;Formosa;;;;;impugnados;0,
PRINCIPIOS Y CONVICCIÓN;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:45;3;00007;9;1;00455X;Formosa;212;144;1;ESPERANZA;positivo;4,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:45;3;00007;9;1;00455X;Formosa;501;145;1;CELESTE,BLANCA Y AZUL;positivo;90
JUNTOS POR FORMOSA LIBRE;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:45;3;00007;9;1;00455X;Formosa;502;146;1;JUNTOS POR EL CAMBIO;positivo;82,
FRENTE ESTAMOS CON VOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:45;3;00007;9;1;00455X;Formosa;503;147;1;SIEMPRE CON VOS;positivo;65,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:16;3;00007;9;1;00456X;Formosa;;;;;nulos;5,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:16;3;00007;9;1;00456X;Formosa;;;;;recurridos;0,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:16;3;00007;9;1;00456X;Formosa;;;;;comando;0,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:16;3;00007;9;1;00456X;Formosa;;;;;blancos;3,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:16;3;00007;9;1;00456X;Formosa;;;;;impugnados;0,
PRINCIPIOS Y CONVICCIÓN;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:16;3;00007;9;1;00456X;Formosa;212;144;1;ESPERANZA;positivo;4,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:16;3;00007;9;1;00456X;Formosa;501;145;1;CELESTE,BLANCA Y AZUL;positivo;100
JUNTOS POR FORMOSA LIBRE;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:16;3;00007;9;1;00456X;Formosa;502;146;1;JUNTOS POR EL CAMBIO;positivo;89,
FRENTE ESTAMOS CON VOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:16;3;00007;9;1;00456X;Formosa;503;147;1;SIEMPRE CON VOS;positivo;61,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;;;;;nulos;10,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;;;;;recurridos;0,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;;;;;comando;0,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;;;;;blancos;3,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;;;;;impugnados;0,
PRINCIPIOS Y CONVICCIÓN;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;212;144;1;ESPERANZA;positivo;6,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;501;145;1;CELESTE,BLANCA Y AZUL;positivo;95
JUNTOS POR FORMOSA LIBRE;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;502;146;1;JUNTOS POR EL CAMBIO;positivo;72,
FRENTE ESTAMOS CON VOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 19:30;3;00007;9;1;00457X;Formosa;503;147;1;SIEMPRE CON VOS;positivo;63,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;;;;;nulos;3,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;;;;;recurridos;0,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;;;;;comando;0,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;;;;;blancos;1,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;;;;;impugnados;0,
PRINCIPIOS Y CONVICCIÓN;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;212;144;1;ESPERANZA;positivo;11,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;501;145;1;CELESTE,BLANCA Y AZUL;positivo;111
JUNTOS POR FORMOSA LIBRE;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;502;146;1;JUNTOS POR EL CAMBIO;positivo;86,
FRENTE ESTAMOS CON VOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:30;3;00007;9;1;00458X;Formosa;503;147;1;SIEMPRE CON VOS;positivo;54,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;;;;;nulos;3,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;;;;;recurridos;0,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;;;;;comando;0,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;;;;;blancos;5,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;;;;;impugnados;0,
PRINCIPIOS Y CONVICCIÓN;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;212;144;1;ESPERANZA;positivo;5,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;501;145;1;CELESTE,BLANCA Y AZUL;positivo;94
JUNTOS POR FORMOSA LIBRE;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;502;146;1;JUNTOS POR EL CAMBIO;positivo;97,
FRENTE ESTAMOS CON VOS;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:52;3;00007;9;1;00459X;Formosa;503;147;1;SIEMPRE CON VOS;positivo;60,
;DIPUTADOS NACIONALES;00063;Formosa;EPEP N° 519;12-09-2021 20:09;3;00007;9;1;00460X;Formosa;;;;;nulos;4,
